00OW               20241122                                                                                   
0601OWB5Y       20250101008000100000500000 0500000030002146   
0601OWB5Y       20250101008500100000500000 0500000030002165   
0601OWB5Y       20250101009000100000500000 0500000030002182   
0601OWB5Y       20250101009500100000500000 0500000030002192   
0601OWB6Y       20250101000000100000040000 0600000030000000   
0601OWB6Y       20250101000040100000005000 0600000030000071   
0601OWB6Y       20250101000045100000005000 0600000030000063   
0601OWB6Y       20250101000050100000005000 0600000030000057   
0601OWB6Y       20250101000055100000005000 0600000030000052   
0601OWB6Y       20250101000060100000005000 0600000030000048   
0601OWB6Y       20250101000065100000005000 0600000030000044   
0601OWB6Y       20250101000070100000005000 0600000030000041   
0601OWB6Y       20250101000075100000005000 0600000030000039   
0601OWB6Y       20250101000080100000005000 0600000030000036   
0601OWB6Y       20250101000085100000005000 0600000030000034   
0601OWB6Y       20250101000090100000005000 0600000030000032   
0601OWB6Y       20250101000095100000005000 0600000030000031   
0601OWB6Y       20250101000100100000005000 0600000030000029   
0601OWB6Y       20250101000105100000005000 0600000030000028   
0601OWB6Y       20250101000110100000005000 0600000030000027   
0601OWB6Y       20250101000115100000005000 0600000030000026   
0601OWB6Y       20250101000120100000005000 0600000030000024   
0601OWB6Y       20250101000125100000005000 0600000030000024   
0601OWB6Y       20250101000130100000005000 0600000030000023   
0601OWB6Y       20250101000135100000005000 0600000030000022   
0601OWB6Y       20250101000140100000005000 0600000030000021   
0601OWB6Y       20250101000145100000005000 0600000030000020   
0601OWB6Y       20250101000150100000005000 0600000030000020   
0601OWB6Y       20250101000155100000005000 0600000030000019   
0601OWB6Y       20250101000160100000005000 0600000030000018   
0601OWB6Y       20250101000165100000005000 0600000030000018   
0601OWB6Y       20250101000170100000005000 0600000030000017   
0601OWB6Y       20250101000175100000005000 0600000030000017   
0601OWB6Y       20250101000180100000005000 0600000030000016   
0601OWB6Y       20250101000185100000005000 0600000030000016   
0601OWB6Y       20250101000190100000005000 0600000030000016   
0601OWB6Y       20250101000195100000005000 0600000030000015   
0601OWB6Y       20250101000200100000005000 0600000030000015   
0601OWB6Y       20250101000205100000005000 0600000030000014   
0601OWB6Y       20250101000210100000005000 0600000030000014   
0601OWB6Y       20250101000215100000005000 0600000030000014   
0601OWB6Y       20250101000220100000005000 0600000030000013   
0601OWB6Y       20250101000225100000005000 0600000030000013   
0601OWB6Y       20250101000230100000005000 0600000030000013   
0601OWB6Y       20250101000235100000005000 0600000030000013   
0601OWB6Y       20250101000240100000005000 0600000030000012   
0601OWB6Y       20250101000245100000005000 0600000030000012   
0601OWB6Y       20250101000250100000005000 0600000030000012   
0601OWB6Y       20250101000255100000005000 0600000030000012   
0601OWB6Y       20250101000260100000005000 0600000030000011   
0601OWB6Y       20250101000265100000005000 0600000030000011   
0601OWB6Y       20250101000270100000005000 0600000030000011   
0601OWB6Y       20250101000275100000005000 0600000030000011   
0601OWB6Y       20250101000280100000005000 0600000030000011   
0601OWB6Y       20250101000285100000005000 0600000030000010   
0601OWB6Y       20250101000290100000005000 0600000030000010   
0601OWB6Y       20250101000295100000005000 0600000030000010   
0601OWB6Y       20250101000300100000005000 0600000030000010   
0601OWB6Y       20250101000305100000005000 0600000030000010   
0601OWB6Y       20250101000310100000005000 0600000030000010   
0601OWB6Y       20250101000315100000005000 0600000030000009   
0601OWB6Y       20250101000320100000005000 0600000030000009   
0601OWB6Y       20250101000325100000005000 0600000030000009   
0601OWB6Y       20250101000330100000005000 0600000030000009   
0601OWB6Y       20250101000335100000005000 0600000030000009   
0601OWB6Y       20250101000340100000005000 0600000030000009   
0601OWB6Y       20250101000345100000005000 0600000030000009   
0601OWB6Y       20250101000350100000005000 0600000030000009   
0601OWB6Y       20250101000355100000005000 0600000030000008   
0601OWB6Y       20250101000360100000005000 0600000030000008   
0601OWB6Y       20250101000365100000005000 0600000030000008   
0601OWB6Y       20250101000370100000005000 0600000030000008   
0601OWB6Y       20250101000375100000005000 0600000030000008   
0601OWB6Y       20250101000380100000005000 0600000030000008   
0601OWB6Y       20250101000385100000005000 0600000030000008   
0601OWB6Y       20250101000390100000005000 0600000030000008   
0601OWB6Y       20250101000395100000005000 0600000030000008   
0601OWB6Y       20250101000400100000005000 0600000030000007   
0601OWB6Y       20250101000405100000005000 0600000030000007   
0601OWB6Y       20250101000410100000005000 0600000030000007   
0601OWB6Y       20250101000415100000005000 0600000030000007   
0601OWB6Y       20250101000420100000005000 0600000030000007   
0601OWB6Y       20250101000425100000005000 0600000030000007   
0601OWB6Y       20250101000430100000005000 0600000030000007   
0601OWB6Y       20250101000435100000005000 0600000030000007   
0601OWB6Y       20250101000440100000005000 0600000030000007   
0601OWB6Y       20250101000445100000005000 0600000030000007   
0601OWB6Y       20250101000450100000005000 0600000030000007   
0601OWB6Y       20250101000455100000005000 0600000030000007   
0601OWB6Y       20250101000460100000005000 0600000030000006   
0601OWB6Y       20250101000465100000005000 0600000030000006   
0601OWB6Y       20250101000470100000005000 0600000030000006   
0601OWB6Y       20250101000475100000005000 0600000030000006   
0601OWB6Y       20250101000480100000005000 0600000030000006   
0601OWB6Y       20250101000485100000005000 0600000030000006   
0601OWB6Y       20250101000490100000005000 0600000030000006   
0601OWB6Y       20250101000495100000005000 0600000030000006   
0601OWB6Y       20250101000500100000005000 0600000030000006   
0601OWB6Y       20250101000505100000005000 0600000030000006   
0601OWB6Y       20250101000510100000005000 0600000030000006   
0601OWB6Y       20250101000515100000005000 0600000030000006   
0601OWB6Y       20250101000520100000005000 0600000030000006   
0601OWB6Y       20250101000525100000005000 0600000030000006   
0601OWB6Y       20250101000530100000005000 0600000030000006   
0601OWB6Y       20250101000535100000005000 0600000030000006   
0601OWB6Y       20250101000540100000005000 0600000030000006   
0601OWB6Y       20250101000545100000005000 0600000030000005   
0601OWB6Y       20250101000550100000005000 0600000030000005   
0601OWB6Y       20250101000555100000005000 0600000030000005   
0601OWB6Y       20250101000560100000005000 0600000030000005   
0601OWB6Y       20250101000565100000005000 0600000030000005   
0601OWB6Y       20250101000570100000005000 0600000030000005   
0601OWB6Y       20250101000575100000005000 0600000030000005   
0601OWB6Y       20250101000580100000005000 0600000030000005   
0601OWB6Y       20250101000585100000005000 0600000030000005   
0601OWB6Y       20250101000590100000005000 0600000030000005   
0601OWB6Y       20250101000595100000005000 0600000030000005   
0601OWB6Y       20250101000600100000005000 0600000030000005   
0601OWB6Y       20250101000605100000005000 0600000030000005   
0601OWB6Y       20250101000610100000005000 0600000030000005   
0601OWB6Y       20250101000615100000005000 0600000030000005   
0601OWB6Y       20250101000620100000005000 0600000030000005   
0601OWB6Y       20250101000625100000005000 0600000030000005   
0601OWB6Y       20250101000630100000005000 0600000030000005   
0601OWB6Y       20250101000635100000005000 0600000030000005   
0601OWB6Y       20250101000640100000005000 0600000030000005   
0601OWB6Y       20250101000645100000005000 0600000030000005   
0601OWB6Y       20250101000650100000005000 0600000030000005   
0601OWB6Y       20250101000655100000005000 0600000030000005   
0601OWB6Y       20250101000660100000005000 0600000030000005   
0601OWB6Y       20250101000665100000005000 0600000030000004   
0601OWB6Y       20250101000670100000005000 0600000030000004   
0601OWB6Y       20250101000675100000005000 0600000030000004   
0601OWB6Y       20250101000680100000005000 0600000030000004   
0601OWB6Y       20250101000685100000005000 0600000030000004   
0601OWB6Y       20250101000690100000005000 0600000030000004   
0601OWB6Y       20250101000695100000005000 0600000030000004   
0601OWB6Y       20250101000700100000005000 0600000030000004   
0601OWB6Y       20250101000705100000005000 0600000030000004   
0601OWB6Y       20250101000710100000005000 0600000030000004   
0601OWB6Y       20250101000715100000005000 0600000030000008   
0601OWB6Y       20250101000720100000005000 0600000030000018   
0601OWB6Y       20250101000725100000005000 0600000030000027   
0601OWB6Y       20250101000730100000005000 0600000030000037   
0601OWB6Y       20250101000735100000005000 0600000030000045   
0601OWB6Y       20250101000740100000005000 0600000030000055   
0601OWB6Y       20250101000745100000005000 0600000030000063   
0601OWB6Y       20250101000750100000005000 0600000030000072   
0601OWB6Y       20250101000755100000005000 0600000030000081   
0601OWB6Y       20250101000760100000005000 0600000030000089   
0601OWB6Y       20250101000765100000005000 0600000030000099   
0601OWB6Y       20250101000770100000005000 0600000030000106   
0601OWB6Y       20250101000775100000005000 0600000030000114   
0601OWB6Y       20250101000780100000005000 0600000030000121   
0601OWB6Y       20250101000785100000005000 0600000030000131   
0601OWB6Y       20250101000790100000005000 0600000030000138   
0601OWB6Y       20250101000795100000005000 0600000030000147   
0601OWB6Y       20250101000800100000005000 0600000030000153   
0601OWB6Y       20250101000805100000005000 0600000030000161   
0601OWB6Y       20250101000810100000005000 0600000030000169   
0601OWB6Y       20250101000815100000005000 0600000030000176   
0601OWB6Y       20250101000820100000005000 0600000030000185   
0601OWB6Y       20250101000825100000005000 0600000030000191   
0601OWB6Y       20250101000830100000005000 0600000030000198   
0601OWB6Y       20250101000835100000005000 0600000030000204   
0601OWB6Y       20250101000840100000005000 0600000030000212   
0601OWB6Y       20250101000845100000005000 0600000030000218   
0601OWB6Y       20250101000850100000005000 0600000030000226   
0601OWB6Y       20250101000855100000005000 0600000030000232   
0601OWB6Y       20250101000860100000005000 0600000030000239   
0601OWB6Y       20250101000865100000005000 0600000030000246   
0601OWB6Y       20250101000870100000005000 0600000030000252   
0601OWB6Y       20250101000875100000005000 0600000030000259   
0601OWB6Y       20250101000880100000005000 0600000030000265   
0601OWB6Y       20250101000885100000005000 0600000030000272   
0601OWB6Y       20250101000890100000005000 0600000030000277   
0601OWB6Y       20250101000895100000005000 0600000030000284   
0601OWB6Y       20250101000900100000005000 0600000030000289   
0601OWB6Y       20250101000905100000005000 0600000030000296   
0601OWB6Y       20250101000910100000005000 0600000030000301   
0601OWB6Y       20250101000915100000005000 0600000030000307   
0601OWB6Y       20250101000920100000005000 0600000030000312   
0601OWB6Y       20250101000925100000005000 0600000030000319   
0601OWB6Y       20250101000930100000005000 0600000030000325   
0601OWB6Y       20250101000935100000005000 0600000030000331   
0601OWB6Y       20250101000940100000005000 0600000030000336   
